,pm25,t2m,d2m,u10,v10,sp,t500,t850,t1000,q500,q850,q1000,u500,u850,u1000,v500,v850,v1000,w500,w850,w1000
2017-02-01 08:00:00,6.0,265.0071173439098,253.19845743484777,0.5820509296304484,-1.6659425154796532,100325.33122815986,239.6649625019514,264.2702305702241,267.07799529179425,8.942064123466063e-05,0.0002653966431799201,0.0006436698439425906,11.384326328670333,-1.172896497378721,0.6224374145211637,-9.849598155309007,-6.326982797457334,-2.9473227228098287,0.29674237572617285,-0.031007389980948485,0.21767791611660076
2017-02-03 02:00:00,149.0,268.2609160249536,259.92089948062903,0.6131836354751616,-0.9328364783989604,99143.493537607,247.5280250233933,270.8793783995389,275.6809863986852,0.00014807930854974713,0.0012050633715158191,0.0014889562806369092,17.541563054693178,4.660674396639637,1.1003502445902882,-6.963873231594524,1.4566858983834061,-0.06356959610505797,0.13208604181833156,-0.03302996918026313,0.08106188474471238
2017-02-03 08:00:00,70.0,267.28157596292135,260.19472202842786,0.2130576092209513,-0.7256543374848516,99083.17457616773,247.01007501357893,271.2242379724,275.1286825616893,0.0001785366935018115,0.0013622385185523955,0.0014318016817145163,12.814271859908903,2.92223486927179,0.06992972473225478,1.2614779944218526,-1.0760873605925103,-0.5437021679700909,-0.1701976130610556,-0.008942889624788841,0.062490930278277956
2017-02-03 14:00:00,118.0,278.77441963206394,263.380125336275,0.4868839083551322,2.1486463142918795,98717.12127096273,247.9442348527084,272.0804410498482,277.6365119459435,0.0003488724389744662,0.0013746470827921253,0.0017427678219041082,19.247130270998067,3.0082086058979822,0.5326707189261697,-4.4182832920554755,4.185652959825734,2.3508958422880992,0.2805617421316558,-0.0016799915908863317,-0.08846702632511427
2017-02-03 20:00:00,297.0,273.35711153293596,266.2641268469046,1.1045850947740985,3.357365048915971,98698.49335640059,247.89534671402694,272.275993604574,276.8939407584035,0.0007286497081298304,0.0014111207413149678,0.0020571181159772627,25.174260819580223,6.935185458264914,0.8044994450236871,1.1895074035673403,3.537917642135123,2.8162399365802875,-0.11282991213504051,-0.0392815776145084,-0.06051865920731203
2017-02-04 02:00:00,319.0,273.0765380728984,266.9614878679175,1.2351301908729524,1.3346048707304115,98587.02155021134,247.62976520389253,270.84634587340275,274.5697722194662,0.0007459464946458182,0.002180451724178212,0.0022116611433266233,24.276593863630282,6.273946278036998,1.7211311958176427,7.417428258744789,-1.1056643157382005,1.746540058811168,-0.28530075658568843,-0.01832030227615672,-0.00526547289876228
2017-02-04 08:00:00,359.0,270.3582826501772,266.16759947393956,0.6542222022704651,-0.9397113005710727,98506.59626829231,245.4073368454544,269.7998754454105,274.5169201776484,0.00019207330903606157,0.002230838015333478,0.0023744765468358044,18.070048671013,2.4215642853898505,0.5478425548013792,4.192554249359728,-5.192213618367696,-0.796092185213312,-0.02227352525663534,-0.11742668304257375,0.0963231641577228
2017-02-04 14:00:00,281.0,279.65987960100375,268.0636728714676,1.5068338055177208,-0.9818977093544885,98234.56957944852,244.55906157427887,269.82233756318305,280.0795975789709,9.130072672552947e-05,0.0015848406406711833,0.0024154624105367298,16.664125213243516,2.5012164237347054,1.4240160765947731,-0.9065128177572213,-5.538263993572269,-0.8660909790581117,0.0169828982936987,0.2361569351648845,0.09209413492279217
2017-02-04 20:00:00,186.0,273.0381325802697,266.1823740718424,2.143992933089633,-1.2143916955386467,98427.64939229091,242.44101599843088,269.59507378336656,280.90937463551023,0.00010897353033969062,0.0015066290842510686,0.0019687540979064586,16.65148201668084,3.3634824293091565,2.4948948254533665,-8.885389417559516,-8.72567385977279,-1.7248085767879768,-0.01078159798780215,0.2026924429580424,0.22494081415050332
2017-02-05 02:00:00,20.0,270.66445977196724,261.47026231403765,1.5018808750424255,-2.3806115294624086,98615.1112626463,242.93914649256357,268.34644429542124,275.7391236446848,6.422749565702761e-05,0.0007861803241503967,0.0014882042464405606,15.738643224855688,4.0626511992250975,2.436736121265062,-17.360172965304546,-13.369255817646113,-3.9844879499186896,0.21694243277139552,0.6982243467901277,0.3289197720789057
2017-02-05 08:00:00,15.0,269.79500209162273,259.1585302288437,1.353646741531803,-2.098743820405808,98778.32727595257,246.82773546930756,267.03571365834006,274.8102490097371,4.693070914104161e-05,0.0007342899646024352,0.0012821468766414119,20.63914621254861,4.024721609537073,1.796990375193694,-32.42371622100444,-12.839828320538263,-3.278584620441556,0.20315212004879574,0.5113196416898254,0.3221165511357565
2017-02-05 14:00:00,8.0,280.4770631386036,257.72145433949646,2.228900312666123,-2.571231598780065,98614.81558146278,250.20894484460075,266.9617207997951,278.9379934757066,0.00043761247414344194,0.0008610077266869489,0.0011197074902304042,29.63604488654832,6.478766062352337,2.3254759915135192,-30.43713073371893,-7.093025935730704,-2.573667189469279,-0.25211207063329827,0.10992960604402119,0.26612788148200134
2017-02-05 20:00:00,9.0,273.2749664514801,258.85220356565867,0.6789868546469413,-3.311524949949784,98984.71274205363,249.9182586146029,267.359432414474,278.9815964102063,0.0009027456245842211,0.0008670240002577254,0.0010324715234541221,29.871208342614075,3.405204977965985,0.22923400142196293,-18.554096054685562,-9.676080018454293,-4.18856894042395,-0.09720089104942742,0.007053873133426869,0.26925368569912395
2017-02-06 02:00:00,6.0,270.68579615676094,258.8965273593671,0.12956535263740254,-2.3837364486315504,99398.96208017335,251.8063978085435,265.972066316757,274.28833509678645,0.0006481820491206734,0.0006252450061320827,0.001160317336833156,24.069245440002405,1.6376860985039858,-0.23603563208448541,-19.163381330686775,-8.011883342256805,-3.74787230875317,0.08023446598135636,0.20250857212174106,0.2530730521046069
2017-02-06 08:00:00,7.0,268.74418514053156,259.1989141297781,-1.0057170684499186,-1.7628150097230524,99757.03199342317,252.45779922394777,264.85820953544703,270.8106707451758,0.00037744973843566176,0.0006353974677827702,0.0011200835073285793,19.08150439602702,0.6338162914275713,-2.3310133025197732,-19.36844821969689,-4.052514946753776,-2.369586198964018,0.43501324462477325,-0.09618960144977012,0.08317639936217763
2017-02-06 14:00:00,3.0,275.8257312535705,259.0945069712648,-0.6735169458569007,1.1436723094958405,99660.63992759373,254.00636404920905,264.36404294445066,273.90515779360743,0.0005688424414060384,0.0006786394340727378,0.0011659575933057609,18.472102321706075,0.11923819132668889,-0.7190057407786803,-8.628069907792012,-2.4760632374885017,1.3157024121889505,0.055319967662526115,0.07085705332998854,-0.08368638458127964
2017-02-06 20:00:00,29.0,271.57872386037855,261.32153136181597,-0.6112515341674745,2.8667527393606913,99767.08515366305,254.6247329384772,265.81351019130364,273.1308753809768,0.0009561400525248762,0.0007075927506321068,0.0013344132532875468,18.250846381859258,-0.7847503629045907,-0.46614180952517437,-0.06948498713419582,-0.1631453450955469,2.67328465337612,-0.06226543215217467,-0.10161379112065938,-0.11016378500867124
2017-02-07 02:00:00,77.0,269.467488585039,261.39146445855596,1.1654353834705833,2.215207092594602,99752.00541330322,255.66988206542402,265.4686506184425,271.1568516190823,0.0008166377091024593,0.0007707636231252778,0.0012990676460592262,13.374365467635416,0.17107529723365644,0.8424290347117136,2.7590578232986207,4.356213401165879,2.6190602356090213,0.11195218524333589,-0.3192249258832839,-0.0737573594210078
2017-02-07 08:00:00,75.0,269.7587302374734,263.4874874143688,-1.513392442167683,1.6814708985051636,99676.01534913707,254.39879045970616,263.6505403799105,271.63119869439697,0.0014584988956848448,0.0010610488229153194,0.0014810599215752621,17.118015969843555,3.0474025152422755,-0.7291202980288212,5.351970891070773,3.4836932243680243,1.8766786614522033,-0.27877334189699116,-0.0696202656042279,-0.08791541381621026
